"word","count","nextWord","phrase"
"so we have to",4,"to","so we have"
"the money to pay",4,"pay","the money to"
"want to try to",4,"to","want to try"
"here's how it works",4,"works","here's how it"
"with members of the",4,"the","with members of"
"i was the one",4,"one","i was the"
"teams in the country",4,"country","teams in the"
"come up with that",4,"that","come up with"
"so the question is",4,"is","so the question"
"the question is how",4,"how","the question is"
"for me this year",4,"year","for me this"
"my first time in",4,"in","my first time"
"in much of the",4,"the","in much of"
"if not for the",4,"the","if not for"
"disease control and prevention",4,"prevention","disease control and"
"from a year earlier",4,"earlier","from a year"
"but if you want",4,"want","but if you"
"i have to stop",4,"stop","i have to"
"will be full of",4,"of","will be full"
"that at this point",4,"point","that at this"
"to be successful in",4,"in","to be successful"
"for those who love",4,"love","for those who"
"know i have to",4,"to","know i have"
"now and i have",4,"have","now and i"
"didn't know i had",4,"had","didn't know i"
"was killed in the",4,"the","was killed in"
"to get this done",4,"done","to get this"
"of the death of",4,"of","of the death"
"i had a very",4,"very","i had a"
"on the outside and",4,"and","on the outside"
"can go back to",4,"to","can go back"
"we all have to",4,"to","we all have"
"will you be in",4,"in","will you be"
"price to pay for",4,"for","price to pay"
"to p.m at the",4,"the","to p.m at"
"what happened to her",4,"her","what happened to"
"i can already see",4,"see","i can already"
"with what we have",4,"have","with what we"
"of the very first",4,"first","of the very"
"be a waste of",4,"of","be a waste"
"all the rest of",4,"of","all the rest"
"last week and a",4,"a","last week and"
"are not the only",4,"only","are not the"
"need to grow up",4,"up","need to grow"
"he was ready to",4,"to","he was ready"
"people who will be",4,"be","people who will"
"is dedicated to the",4,"the","is dedicated to"
"a description of the",4,"the","a description of"
"it is a lot",4,"lot","it is a"
"be said to be",4,"be","be said to"
"begs the question what",4,"what","begs the question"
"and a reminder of",4,"of","and a reminder"
"it might just be",4,"be","it might just"
"there is much to",4,"to","there is much"
"would be much appreciated",4,"appreciated","would be much"
"so you need to",4,"to","so you need"
"as they can be",4,"be","as they can"
"done a great job",4,"job","done a great"
"go to the emergency",4,"emergency","go to the"
"will be unable to",4,"to","will be unable"
"i would say this",4,"this","i would say"
"would say this is",4,"is","would say this"
"tell you that the",4,"the","tell you that"
"have to say it's",4,"it's","have to say"
"i say that i",4,"i","i say that"
"sit back and enjoy",4,"enjoy","sit back and"
"be sure to post",4,"post","be sure to"
"to post a picture",4,"picture","to post a"
"post a picture of",4,"of","post a picture"
"a full time job",4,"job","a full time"
"is too good to",4,"to","is too good"
"just over a year",4,"year","just over a"
"am happy to report",4,"report","am happy to"
"what you want and",4,"and","what you want"
"as i know there",4,"there","as i know"
"to do that i",4,"i","to do that"
"live happily ever after",4,"after","live happily ever"
"of which i am",4,"am","of which i"
"to wake up to",4,"to","to wake up"
"and as long as",4,"as","and as long"
"at p.m in the",4,"the","at p.m in"
"said it before and",4,"and","said it before"
"say it again i",4,"i","say it again"
"for all your support",4,"support","for all your"
"he was at a",4,"a","he was at"
"at a couple of",4,"of","at a couple"
"took a couple of",4,"of","took a couple"
"and off the field",4,"field","and off the"
"is really hard to",4,"to","is really hard"
"it seems like the",4,"the","it seems like"
"have a way to",4,"to","have a way"
"the planet of the",4,"the","the planet of"
"to help me out",4,"out","to help me"
"but it is quite",4,"quite","but it is"
"any way i can",4,"can","any way i"
"years ago and i",4,"i","years ago and"
"have never been in",4,"in","have never been"
"in bed with a",4,"a","in bed with"
"up this morning to",4,"to","up this morning"
"in the public eye",4,"eye","in the public"
"to talk to people",4,"people","to talk to"
"as is the case",4,"case","as is the"
"will be back soon",4,"soon","will be back"
"there's something about the",4,"the","there's something about"
"being part of the",4,"the","being part of"
"with me if you",4,"you","with me if"
"unlawful possession of a",4,"a","unlawful possession of"
"don't know about that",4,"that","don't know about"
"ready to head out",4,"out","ready to head"
"i realized i was",4,"was","i realized i"
"to hell with the",4,"the","to hell with"
"for far too long",4,"long","for far too"
"some of the changes",4,"changes","some of the"
"on the right of",4,"of","on the right"
"the mark of a",4,"a","the mark of"
"single one of them",4,"them","single one of"
"been involved in the",4,"the","been involved in"
"everyone who participated in",4,"in","everyone who participated"
"the need for more",4,"more","the need for"
"all over the floor",4,"floor","all over the"
"hate to say it",4,"it","hate to say"
"wanted to do was",4,"was","wanted to do"
"one of the people",4,"people","one of the"
"is survived by his",4,"his","is survived by"
"i don't love my",4,"my","i don't love"
"the remainder of his",4,"his","the remainder of"
"a lot of games",4,"games","a lot of"
"forward to seeing the",4,"the","forward to seeing"
"the end of that",4,"that","the end of"
"what he wanted to",4,"to","what he wanted"
"the morning of april",4,"april","the morning of"
"like it was a",4,"a","like it was"
"and this is how",4,"how","and this is"
"as an artist she",4,"she","as an artist"
"we weren't going to",4,"to","we weren't going"
"he tells me he",4,"he","he tells me"
"was the last day",4,"day","was the last"
"don't care about the",4,"the","don't care about"
"i love being a",4,"a","i love being"
"on so many levels",4,"levels","on so many"
"three days a week",4,"week","three days a"
"it tells the story",4,"story","it tells the"
"in about a month",4,"month","in about a"
"appeared to be a",4,"a","appeared to be"
"first time in his",4,"his","first time in"
"trouble with the law",4,"law","trouble with the"
"for a long period",4,"period","for a long"
"long period of time",4,"time","long period of"
"given a chance to",4,"to","given a chance"
"have to be so",4,"so","have to be"
"them all the time",4,"time","them all the"
"me i need to",4,"to","me i need"
"for a few more",4,"more","for a few"
"going on on the",4,"the","going on on"
"of it as a",4,"a","of it as"
"much for the rt",4,"rt","much for the"
"the time there are",4,"are","the time there"
"that it is time",4,"time","that it is"
"of the game the",4,"the","of the game"
"spending too much time",4,"time","spending too much"
"in this way the",4,"the","in this way"
"that they need to",4,"to","that they need"
"we're definitely going to",4,"to","we're definitely going"
"said it's going to",4,"to","said it's going"
"i'm ready to get",4,"get","i'm ready to"
"i'm trying not to",4,"to","i'm trying not"
"thank you to my",4,"my","thank you to"
"the question of the",4,"the","the question of"
"the time he was",4,"was","the time he"
"the next couple weeks",4,"weeks","the next couple"
"still have to get",4,"get","still have to"
"minutes to get to",4,"to","minutes to get"
"is a very big",4,"big","is a very"
"and it was nice",4,"nice","and it was"
"we had a blast",4,"blast","we had a"
"the first time my",4,"my","the first time"
"there is nothing else",4,"else","there is nothing"
"in fact it's a",4,"a","in fact it's"
"for a night out",4,"out","for a night"
"just wanted to tell",4,"tell","just wanted to"
"to be working with",4,"with","to be working"
"to be thought of",4,"of","to be thought"
"it is because i",4,"i","it is because"
"looking for ways to",4,"to","looking for ways"
"we already have a",4,"a","we already have"
"to bring out the",4,"the","to bring out"
"are on our way",4,"way","are on our"
"things that happen in",4,"in","things that happen"
"in the u.s the",4,"the","in the u.s"
"i can show you",4,"you","i can show"
"they have to use",4,"use","they have to"
"the driver of the",4,"the","the driver of"
"an hour before the",4,"the","an hour before"
"it's also important to",4,"to","it's also important"
"we have a winner",4,"winner","we have a"
"want to work on",4,"on","want to work"
"and i thought we",4,"we","and i thought"
"to the parking lot",4,"lot","to the parking"
"to a victory over",4,"over","to a victory"
"when you get back",4,"back","when you get"
"drove in a run",4,"run","drove in a"
"when i got to",4,"to","when i got"
"enough to make a",4,"a","enough to make"
"and i have had",4,"had","and i have"
"there hasn't been a",4,"a","there hasn't been"
"maybe i need to",4,"to","maybe i need"
"to take a step",4,"step","to take a"
"you need to change",4,"change","you need to"
"don't miss out on",4,"on","don't miss out"
"take her to the",4,"the","take her to"
"was more than one",4,"one","was more than"
"to lead off the",4,"the","to lead off"
"a couple times a",4,"a","a couple times"
"what are you looking",4,"looking","what are you"
"u.s department of energy",4,"energy","u.s department of"
"you may have heard",4,"heard","you may have"
"to suggest that the",4,"the","to suggest that"
"it was over the",4,"the","it was over"
"i think the most",4,"most","i think the"
"executive vice president of",4,"of","executive vice president"
"we need to go",4,"go","we need to"
"surprised to learn that",4,"that","surprised to learn"
"in five of the",4,"the","in five of"
"and have had a",4,"a","and have had"
"feel so much better",4,"better","feel so much"
"have high blood pressure",4,"pressure","have high blood"
"for a reason and",4,"and","for a reason"
"board of education and",4,"and","board of education"
"was going to let",4,"let","was going to"
"fannie mae and freddie",4,"freddie","fannie mae and"
"mae and freddie mac",4,"mac","mae and freddie"
"to make sure your",4,"your","to make sure"
"how to make it",4,"it","how to make"
"the time she was",4,"was","the time she"
"about the nature of",4,"of","about the nature"
"that's what i do",4,"do","that's what i"
"they did a great",4,"great","they did a"
"i wouldn't do it",4,"it","i wouldn't do"
"starting to feel like",4,"like","starting to feel"
"was going to work",4,"work","was going to"
"though it is a",4,"a","though it is"
"is a question of",4,"of","is a question"
"reservations and credit cards",4,"cards","reservations and credit"
"and credit cards accepted",4,"accepted","and credit cards"
"in addition to a",4,"a","in addition to"
"to connect with you",4,"you","to connect with"
"would be interested in",4,"in","would be interested"
"there is a god",4,"god","there is a"
"the funny thing about",4,"about","the funny thing"
"out of work for",4,"for","out of work"
"with two of the",4,"the","with two of"
"change the fact that",4,"that","change the fact"
"fact that he was",4,"was","fact that he"
"is such a big",4,"big","is such a"
"by one of our",4,"our","by one of"
"texas gov rick perry",4,"perry","texas gov rick"
"i mean i don't",4,"don't","i mean i"
"within the next few",4,"few","within the next"
"she was the first",4,"first","she was the"
"haven't had a chance",4,"chance","haven't had a"
"in my car and",4,"and","in my car"
"it was starting to",4,"to","it was starting"
"been trying to find",4,"find","been trying to"
"would be the first",4,"first","would be the"
"be the first one",4,"one","be the first"
"lot of money on",4,"on","lot of money"
"of those who have",4,"have","of those who"
"with me on this",4,"this","with me on"
"more than two weeks",4,"weeks","more than two"
"finally made it to",4,"to","finally made it"
"during the week i",4,"i","during the week"
"you have to admit",4,"admit","you have to"
"going to do anything",4,"anything","going to do"
"to do anything to",4,"to","to do anything"
"for same sex marriage",4,"marriage","for same sex"
"and in doing so",4,"so","and in doing"
"it's all in the",4,"the","it's all in"
"heat and add the",4,"the","heat and add"
"in the morning is",4,"is","in the morning"
"a one of a",4,"a","a one of"
"for us to take",4,"take","for us to"
"it'll be interesting to",4,"to","it'll be interesting"
"to see what happens",4,"happens","to see what"
"i'll have to think",4,"think","i'll have to"
"and i'll try to",4,"to","and i'll try"
"time to watch the",4,"the","time to watch"
"and now it's time",4,"time","and now it's"
"to do this but",4,"but","to do this"
"i want to work",4,"work","i want to"
"he's got a lot",4,"lot","he's got a"
"to put into words",4,"words","to put into"
"all of which were",4,"were","all of which"
"year old boy who",4,"who","year old boy"
"straight out of a",4,"a","straight out of"
"would be at the",4,"the","would be at"
"i hope you don't",4,"don't","i hope you"
"there was no question",4,"question","there was no"
"you do it too",4,"too","you do it"
"tried to make a",4,"a","tried to make"
"how do we make",4,"make","how do we"
"it's easy to forget",4,"forget","it's easy to"
"about what to do",4,"do","about what to"
"right up my alley",4,"alley","right up my"
"i get to go",4,"go","i get to"
"get to go to",4,"to","get to go"
"people know about the",4,"the","people know about"
"just want to go",4,"go","just want to"
"to work at a",4,"a","to work at"
"great day to be",4,"be","great day to"
"is not enough to",4,"to","is not enough"
"trying to write a",4,"a","trying to write"
"to write a song",4,"song","to write a"
"best chance of getting",4,"getting","best chance of"
"i don't think any",4,"any","i don't think"
"the second part of",4,"of","the second part"
"to take responsibility for",4,"for","to take responsibility"
"it but i have",4,"have","it but i"
"will be doing the",4,"the","will be doing"
"on saturday night live",4,"live","on saturday night"
"you can do with",4,"with","you can do"
"to tell me how",4,"how","to tell me"
"because i love the",4,"the","because i love"
"the university of illinois",4,"illinois","the university of"
"but i feel the",4,"the","but i feel"
"but i have never",4,"never","but i have"
"you will be missed",4,"missed","you will be"
"the statue of liberty",4,"liberty","the statue of"
"that would otherwise have",4,"have","that would otherwise"
"get a couple of",4,"of","get a couple"
"in the race to",4,"to","in the race"
"give them a chance",4,"chance","give them a"
"time it was a",4,"a","time it was"
"the next two years",4,"years","the next two"
"to decide what to",4,"to","to decide what"
"to make a quick",4,"quick","to make a"
"in your heart and",4,"and","in your heart"
"best of the best",4,"best","best of the"
"for at least three",4,"three","for at least"
"at least three years",4,"years","at least three"
"has more to do",4,"do","has more to"
"but he said it",4,"it","but he said"
"just a few months",4,"months","just a few"
"up and it was",4,"was","up and it"
"and how we can",4,"can","and how we"
"blues coach ken hitchcock",4,"hitchcock","blues coach ken"
"with the holy spirit",4,"spirit","with the holy"
"will always be the",4,"the","will always be"
"the knowledge of the",4,"the","the knowledge of"
"we are on our",4,"our","we are on"
"nice to see the",4,"the","nice to see"
"it's fair to say",4,"say","it's fair to"
"a lot to say",4,"say","a lot to"
"step up to the",4,"the","step up to"
"it is because of",4,"of","it is because"
"in addition to her",4,"her","in addition to"
"of them at the",4,"the","of them at"
"at a later time",4,"time","at a later"
"on the university of",4,"of","on the university"
"fun to play with",4,"with","fun to play"
"the tone of the",4,"the","the tone of"
"u.s secretary of state",4,"state","u.s secretary of"
"of state hillary rodham",4,"rodham","of state hillary"
"state hillary rodham clinton",4,"clinton","state hillary rodham"
"one thing at a",4,"a","one thing at"
"out of the loop",4,"loop","out of the"
"that my friends is",4,"is","that my friends"
"the next part of",4,"of","the next part"
"next part of the",4,"the","next part of"
"when i had to",4,"to","when i had"
"written all over it",4,"it","written all over"
"at the end there",4,"there","at the end"
"in the comments below",4,"below","in the comments"
"what you do to",4,"to","what you do"
"will be featured on",4,"on","will be featured"
"one of the finest",4,"finest","one of the"
"and say what you",4,"you","and say what"
"the results of the",4,"the","the results of"
"i thought i should",4,"should","i thought i"
"and call it a",4,"a","and call it"
"take a chance on",4,"on","take a chance"
"you for being a",4,"a","you for being"
"of the way and",4,"and","of the way"
"weeks at a time",4,"time","weeks at a"
"it check it out",4,"out","it check it"
"according to the american",4,"american","according to the"
"the american institute of",4,"of","the american institute"
"as well as that",4,"that","as well as"
"well as that of",4,"of","well as that"
"is to continue to",4,"to","is to continue"
"further from the truth",4,"truth","further from the"
"on my face and",4,"and","on my face"
"proud of the fact",4,"fact","proud of the"
"i want to create",4,"create","i want to"
"is the easy part",4,"part","is the easy"
"come up to me",4,"me","come up to"
"needless to say my",4,"my","needless to say"
"while waiting for the",4,"the","while waiting for"
"who is in a",4,"a","who is in"
"for a month or",4,"or","for a month"
"by the presence of",4,"of","by the presence"
"had a wonderful time",4,"time","had a wonderful"
"the second season of",4,"of","the second season"
"was a big deal",4,"deal","was a big"
"you are on the",4,"the","you are on"
"aren't the only ones",4,"ones","aren't the only"
"i can be more",4,"more","i can be"
"over the same period",4,"period","over the same"
"are as good as",4,"as","are as good"
"are the kinds of",4,"of","are the kinds"
"the kinds of things",4,"things","the kinds of"
"of things that people",4,"people","of things that"
"going all the way",4,"way","going all the"
"and don't want to",4,"to","and don't want"
"a number of other",4,"other","a number of"
"fact that i had",4,"had","fact that i"
"to be removed from",4,"from","to be removed"
"the place where the",4,"the","the place where"
"i'd have to go",4,"go","i'd have to"
"a game high points",4,"points","a game high"
"come on over and",4,"and","come on over"
"don't want to make",4,"make","don't want to"
"looked down at the",4,"the","looked down at"
"you need to take",4,"take","you need to"
"take care of my",4,"my","take care of"
"in recent years in",4,"in","in recent years"
"the opportunity to take",4,"take","the opportunity to"
"this year because of",4,"of","this year because"
"most of the people",4,"people","most of the"
"to hearing from you",4,"you","to hearing from"
"something to think about",4,"about","something to think"
"in san diego and",4,"and","in san diego"
"was more than happy",4,"happy","was more than"
"to pick up your",4,"your","to pick up"
"there used to be",4,"be","there used to"
"i was getting a",4,"a","i was getting"
"i'm really happy with",4,"with","i'm really happy"
"was starting to get",4,"get","was starting to"
"chief operating officer of",4,"of","chief operating officer"
"want to know why",4,"why","want to know"
"i fall in love",4,"love","i fall in"
"for the same amount",4,"amount","for the same"
"for at least hours",4,"hours","for at least"
"or at least one",4,"one","or at least"
"i don't seem to",4,"to","i don't seem"
"get my hopes up",4,"up","get my hopes"
"across the country in",4,"in","across the country"
"who works at the",4,"the","who works at"
"do something with my",4,"my","do something with"
"for more information please",4,"please","for more information"
"that there was nothing",4,"nothing","that there was"
"down the street from",4,"from","down the street"
"lot of people are",4,"are","lot of people"
"when we go to",4,"to","when we go"
"long time and i",4,"i","long time and"
"in fact i have",4,"have","in fact i"
"when i feel like",4,"like","when i feel"
"is a reminder of",4,"of","is a reminder"
"all of that and",4,"and","all of that"
"will be with you",4,"you","will be with"
"got a glimpse of",4,"of","got a glimpse"
"in the shot put",4,"put","in the shot"
"of a weapon for",4,"for","of a weapon"
"to me that he",4,"he","to me that"
"does anyone have any",4,"any","does anyone have"
"a quick trip to",4,"to","a quick trip"
"maybe it's time for",4,"for","maybe it's time"
"just the right amount",4,"amount","just the right"
"i had a nice",4,"nice","i had a"
"as a student at",4,"at","as a student"
"all of them are",4,"are","all of them"
"around on the floor",4,"floor","around on the"
"all on their own",4,"own","all on their"
"years ago in the",4,"the","years ago in"
"said some of the",4,"the","said some of"
"where i had a",4,"a","where i had"
"to face the fact",4,"fact","to face the"
"face the fact that",4,"that","face the fact"
"in the south and",4,"and","in the south"
"percent of the nation's",4,"nation's","percent of the"
"what was happening in",4,"in","what was happening"
"from the previous year",4,"year","from the previous"
"spent a couple of",4,"of","spent a couple"
"where they're coming from",4,"from","where they're coming"
"no question about it",4,"it","no question about"
"if it doesn't work",4,"work","if it doesn't"
"while you're at it",4,"it","while you're at"
"me to be the",4,"the","me to be"
"for the role of",4,"of","for the role"
"how it feels i",4,"i","how it feels"
"go for a run",4,"run","go for a"
"with us and we",4,"we","with us and"
"go on sale at",4,"at","go on sale"
"but you can still",4,"still","but you can"
"how did you know",4,"know","how did you"
"always wanted to be",4,"be","always wanted to"
"want a taste of",4,"of","want a taste"
"are missing out on",4,"on","are missing out"
"of the most common",4,"common","of the most"
"for the third time",4,"time","for the third"
"you know what you're",4,"you're","you know what"
"as long as he",4,"he","as long as"
"was old enough to",4,"to","was old enough"
"that were on the",4,"the","that were on"
"but i'm not going",4,"going","but i'm not"
"of health and human",4,"human","of health and"
"the here and now",4,"now","the here and"
"you i love you",4,"you","you i love"
"from the top of",4,"of","from the top"
"to meet with a",4,"a","to meet with"
"was good enough to",4,"to","was good enough"
"an article in the",4,"the","an article in"
"i can't get my",4,"my","i can't get"
"forward to the challenge",4,"challenge","forward to the"
"what we need to",4,"to","what we need"
"need to do i",4,"i","need to do"
"but i'm looking forward",4,"forward","but i'm looking"
"i had to choose",4,"choose","i had to"
"to look at it",4,"it","to look at"
"spend so much time",4,"time","spend so much"
"a few weeks before",4,"before","a few weeks"
"from new york to",4,"to","from new york"
"in there and i",4,"i","in there and"
"and it has to",4,"to","and it has"
"he was just a",4,"a","he was just"
"for more information visit",4,"visit","for more information"
"to the notion that",4,"that","to the notion"
"i am addicted to",4,"to","i am addicted"
"look out the window",4,"window","look out the"
"to seal the deal",4,"deal","to seal the"
"the process of making",4,"making","the process of"
"sure a lot of",4,"of","sure a lot"
"a.m april in the",4,"the","a.m april in"
"april in the block",4,"block","april in the"
"he was arrested for",4,"for","he was arrested"
"rather than trying to",4,"to","rather than trying"
"bit of a break",4,"break","bit of a"
"and i thank you",4,"you","and i thank"
"it turned into a",4,"a","it turned into"
"that she had been",4,"been","that she had"
"take me with you",4,"you","take me with"
"late in the first",4,"first","late in the"
"i hope you can",4,"can","i hope you"
"the attention of the",4,"the","the attention of"
"more in love with",4,"with","more in love"
"to err on the",4,"the","to err on"
"take advantage of a",4,"a","take advantage of"
"the company is not",4,"not","the company is"
"from the start that",4,"that","from the start"
"the significance of the",4,"the","the significance of"
"used to create the",4,"the","used to create"
"i want is to",4,"to","i want is"
"so you think you",4,"you","so you think"
"i got a good",4,"good","i got a"
"that it's not a",4,"a","that it's not"
"we can try to",4,"to","we can try"
"him in the first",4,"first","him in the"
"he thought he was",4,"was","he thought he"
"thought he was going",4,"going","thought he was"
"i do with my",4,"my","i do with"
"to spend the rest",4,"rest","to spend the"
"it's almost impossible to",4,"to","it's almost impossible"
"and that was just",4,"just","and that was"
"what will i do",4,"do","what will i"
"the severity of the",4,"the","the severity of"
"was inducted into the",4,"the","was inducted into"
"is president of the",4,"the","is president of"
"top of the first",4,"first","top of the"
"but no matter how",4,"how","but no matter"
"but that would be",4,"be","but that would"
"such a thing as",4,"as","such a thing"
"wasn't about to let",4,"let","wasn't about to"
"was getting a little",4,"little","was getting a"
"of it at the",4,"the","of it at"
"it at the same",4,"same","it at the"
"all in one place",4,"place","all in one"
"but it can be",4,"be","but it can"
"and have a wonderful",4,"wonderful","and have a"
"the patron saint of",4,"of","the patron saint"
"a good fit for",4,"for","a good fit"
"the more the merrier",4,"merrier","the more the"
"love to hear about",4,"about","love to hear"
"the u.s environmental protection",4,"protection","the u.s environmental"
"u.s environmental protection agency",4,"agency","u.s environmental protection"
"i'm willing to bet",4,"bet","i'm willing to"
"he said this was",4,"was","he said this"
"there's something wrong with",4,"with","there's something wrong"
"just have to wait",4,"wait","just have to"
"if he's going to",4,"to","if he's going"
"brings to the table",4,"table","brings to the"
"then i went to",4,"to","then i went"
"i can't afford to",4,"to","i can't afford"
"get rid of that",4,"that","get rid of"
"wanting to be a",4,"a","wanting to be"
"i want to die",4,"die","i want to"
"be the first of",4,"of","be the first"
"it would be more",4,"more","it would be"
"anyone who has been",4,"been","anyone who has"
"more than million for",4,"for","more than million"
"stand up for the",4,"the","stand up for"
"interesting to note that",4,"that","interesting to note"
"it is just the",4,"the","it is just"
"whether or not we",4,"we","whether or not"
"spread the word about",4,"about","spread the word"
"may very well be",4,"be","may very well"
"the week of the",4,"the","the week of"
"was taken to a",4,"a","was taken to"
"i really don't get",4,"get","i really don't"
"i could tell you",4,"you","i could tell"
"point in the season",4,"season","point in the"
"of the regular season",4,"season","of the regular"
"to the associated press",4,"press","to the associated"
"and i love them",4,"them","and i love"
"so i want to",4,"to","so i want"
"and send it to",4,"to","and send it"
"which is also the",4,"the","which is also"
"told me that if",4,"if","told me that"
"up and i am",4,"am","up and i"
"is charged with murder",4,"murder","is charged with"
"charged with murder and",4,"and","charged with murder"
"in the death of",4,"of","in the death"
"have to focus on",4,"on","have to focus"
"it comes out of",4,"of","it comes out"
"how to fix it",4,"it","how to fix"
"things are looking up",4,"up","things are looking"
"have much of a",4,"a","have much of"
"all started with the",4,"the","all started with"
"just have to go",4,"go","just have to"
"you've just got to",4,"to","you've just got"
"they don't have any",4,"any","they don't have"
"i am a happy",4,"happy","i am a"
"it's not just the",4,"the","it's not just"
"down the center of",4,"of","down the center"
"to play for a",4,"a","to play for"
"the fact that in",4,"in","the fact that"
"i'll try to get",4,"get","i'll try to"
"is hard for me",4,"me","is hard for"
"the theme of the",4,"the","the theme of"
"another minutes or until",4,"until","another minutes or"
"as well as your",4,"your","as well as"
"he has done for",4,"for","he has done"
"would like them to",4,"to","would like them"
"this isn't the first",4,"first","this isn't the"
"step away from the",4,"the","step away from"
"know i am a",4,"a","know i am"
"take a long time",4,"time","take a long"
"have to believe that",4,"that","have to believe"
"from the same period",4,"period","from the same"
"i didn't have my",4,"my","i didn't have"
"put it back on",4,"on","put it back"
"show you how to",4,"to","show you how"
"before it's too late",4,"late","before it's too"
"the best thing ever",4,"ever","the best thing"
"decided to stick with",4,"with","decided to stick"
"than i would like",4,"like","than i would"
"you'd be surprised how",4,"how","you'd be surprised"
"not sure if you",4,"you","not sure if"
"and it feels so",4,"so","and it feels"
"right down to the",4,"the","right down to"
"great time at the",4,"the","great time at"
"less to do with",4,"with","less to do"
"back to back to",4,"to","back to back"
"and will be the",4,"the","and will be"
"to get the word",4,"word","to get the"
"i have been in",4,"in","i have been"
"have been in a",4,"a","have been in"
"to the needs of",4,"of","to the needs"
"and had a great",4,"great","and had a"
"as i try to",4,"to","as i try"
"be able to sell",4,"sell","be able to"
"i am struggling to",4,"to","i am struggling"
"have a lovely weekend",4,"weekend","have a lovely"
"played a role in",4,"in","played a role"
"this did not happen",4,"happen","this did not"
"square foot home with",4,"with","square foot home"
"on the east side",4,"side","on the east"
"to take over a",4,"a","to take over"
"are not alone in",4,"in","are not alone"
"and i will make",4,"make","and i will"
"are involved in the",4,"the","are involved in"
"made a mistake and",4,"and","made a mistake"
"to do it right",4,"right","to do it"
"can help you to",4,"to","can help you"
"the wall and then",4,"then","the wall and"
"will come out of",4,"of","will come out"
"right now in my",4,"my","right now in"
"can be attributed to",4,"to","can be attributed"
"to do what it",4,"it","to do what"
"in love with me",4,"me","in love with"
"reality is that the",4,"the","reality is that"
"the blood of jesus",4,"jesus","the blood of"
"he could not comment",4,"comment","he could not"
"out of it at",4,"at","out of it"
"with me in the",4,"the","with me in"
"took a deep breath",4,"breath","took a deep"
"and even though it",4,"it","and even though"
"the mind of a",4,"a","the mind of"
"have worked hard to",4,"to","have worked hard"
"means so much to",4,"to","means so much"
"resist the urge to",4,"to","resist the urge"
"to us in the",4,"the","to us in"
"get back to us",4,"us","get back to"
"the people who were",4,"were","the people who"
"were brave enough to",4,"to","were brave enough"
"that i think i",4,"i","that i think"
"pleaded not guilty to",4,"to","pleaded not guilty"
"got in the way",4,"way","got in the"
"to me as i",4,"i","to me as"
"anyone else out there",4,"there","anyone else out"
"she is in the",4,"the","she is in"
"of us have a",4,"a","of us have"
"by a team of",4,"of","by a team"
"the portion of the",4,"the","the portion of"
"makes a lot of",4,"of","makes a lot"
"the families of the",4,"the","the families of"
"that's not the case",4,"case","that's not the"
"turning out to be",4,"be","turning out to"
"about the dangers of",4,"of","about the dangers"
"to save my life",4,"life","to save my"
"one half of the",4,"the","one half of"
"to put him in",4,"in","to put him"
"i made up my",4,"my","i made up"
"at the home of",4,"of","at the home"
"the block of north",4,"north","the block of"
"led me to the",4,"the","led me to"
"one of those moments",4,"moments","one of those"
"but they have to",4,"to","but they have"
"to be willing to",4,"to","to be willing"
"part of being a",4,"a","part of being"
"how to make the",4,"the","how to make"
"and you are going",4,"going","and you are"
"of the civil rights",4,"rights","of the civil"
"the civil rights act",4,"act","the civil rights"
"over medium heat add",4,"add","over medium heat"
"only because of the",4,"the","only because of"
"running out of time",4,"time","running out of"
"all of us are",4,"are","all of us"
"the lives of people",4,"people","the lives of"
"hope to see u",4,"u","hope to see"
"the new generation of",4,"of","the new generation"
"pale in comparison to",4,"to","pale in comparison"
"rest of the team",4,"team","rest of the"
"no matter what we",4,"we","no matter what"
"thought we had a",4,"a","thought we had"
"with a degree in",4,"in","with a degree"
"to the store to",4,"to","to the store"
"one of the four",4,"four","one of the"
"actually a lot of",4,"of","actually a lot"
"the price is right",4,"right","the price is"
"in my head for",4,"for","in my head"
"i used to and",4,"and","i used to"
"i wish he would",4,"would","i wish he"
"and i love how",4,"how","and i love"
"how much i appreciate",4,"appreciate","how much i"
"came to the conclusion",4,"conclusion","came to the"
"to admit i am",4,"am","to admit i"
"with the los angeles",4,"angeles","with the los"
"i have to thank",4,"thank","i have to"
"you have a favorite",4,"favorite","you have a"
"to pay more for",4,"for","to pay more"
"to look past the",4,"the","to look past"
"to say something but",4,"but","to say something"
"he was so excited",4,"excited","he was so"
"it is not in",4,"in","it is not"
"the pursuit of happiness",4,"happiness","the pursuit of"
"at some point during",4,"during","at some point"
"is also a great",4,"great","is also a"
"such a great time",4,"time","such a great"
"it to the top",4,"top","it to the"
"earlier this month the",4,"the","earlier this month"
"is that it was",4,"was","is that it"
"no way of knowing",4,"knowing","no way of"
"united church of christ",4,"christ","united church of"
"has been found to",4,"to","has been found"
"i really like it",4,"it","i really like"
"like it but i",4,"i","like it but"
"to wake me up",4,"up","to wake me"
"feel free to call",4,"call","feel free to"
"has pleaded not guilty",4,"guilty","has pleaded not"
"the men and women",4,"women","the men and"
"in case you're wondering",4,"wondering","in case you're"
"there's no reason to",4,"to","there's no reason"
"are going to get",4,"get","are going to"
"but this is not",4,"not","but this is"
"this has been the",4,"the","this has been"
"i saw it in",4,"in","i saw it"
"always on the lookout",4,"lookout","always on the"
"thanks for following and",4,"and","thanks for following"
"a day or so",4,"so","a day or"
"you are going through",4,"through","you are going"
"a big chunk of",4,"of","a big chunk"
